Instance,Income
119853,36269.650695063116
119854,24671.319289262487
119855,142496.1864573225
119856,20796.432565198713
119857,66725.433350749
119858,26412.690654750248
119859,33946.835441512056
119860,290478.7849469187
119861,83549.60129137579
119862,29900.957826912425
119863,39418.40697397453
119864,35789.70637385053
119865,106645.20906472404
119866,83295.62499513797
119867,48590.4542405472
119868,174162.32829232357
119869,16646.960684196434
119870,176691.4969268601
119871,33592.83558404022
119872,30657.490071036988
119873,70754.63054675999
119874,176404.09641710512
119875,28784.231639145364
119876,90913.17860779684
119877,97091.25708277102
119878,44585.814534299556
119879,30208.80073665863
119880,26400.405609184054
119881,314357.08555242384
119882,55168.71684407162
119883,7393.217206480374
119884,52930.91915602484
119885,35352.20995899936
119886,82595.10952449944
119887,113066.6354533103
119888,166026.3770947482
119889,14162.116618821768
119890,39365.063843500946
119891,21798.25721230625
119892,61304.9071183527
119893,133205.5780925482
119894,124184.68525184528
119895,26680.754537112505
119896,12882.705033378781
119897,169200.5820285182
119898,6680.835346339859
119899,39289.06467547597
119900,21423.84271436295
119901,30097.051171608622
119902,410474.0873352148
119903,116614.65165371043
119904,76565.53810991862
119905,15055.009196491255
119906,323448.5271203672
119907,187903.6067150947
119908,114083.82332861239
119909,84243.1254818069
119910,251748.5829436878
119911,139239.4695000719
119912,97205.85142372237
119913,95218.74220750952
119914,25735.721003555576
119915,111843.26789002263
119916,24212.33949549051
119917,122324.32832788462
119918,36377.156015976776
119919,84387.28634578819
119920,28279.293821884792
119921,24493.806507675494
119922,43683.27633617895
119923,46769.67463394724
119924,159852.75998162088
119925,26649.07682861971
119926,216074.04809769595
119927,19521.23878836439
119928,21874.716411377158
119929,54154.00984641224
119930,20964.75025940699
119931,27899.395648736943
119932,88288.46567255359
119933,30860.33460369864
119934,187111.75889925993
119935,39356.702018928154
119936,56812.77657442376
119937,56637.75931499722
119938,161951.26687208517
119939,12335.08633703601
119940,173228.7978578657
119941,83472.41483228955
119942,36134.85918112031
119943,43371.25008848074
119944,26857.18562482678
119945,41277.38210988784
119946,177044.74581762496
119947,33124.27106750732
119948,17755.413688315042
119949,107245.51370501307
119950,87508.33573426053
119951,227707.47236082
119952,172328.23615388642
119953,19823.254938275768
119954,22886.11865955471
119955,132812.16293014065
119956,24322.734215228807
119957,87475.36073297169
119958,19512.86768637057
119959,15705.262957393625
119960,249725.4810627043
119961,136322.2471632202
119962,41005.93044893657
119963,181303.6779491838
119964,25638.36528957153
119965,199764.61444619572
119966,32277.96392413395
119967,20842.433347079277
119968,64464.710484143485
119969,30329.94832276624
119970,186725.71931381666
119971,24503.606070416834
119972,78149.70662350707
119973,91990.18165080067
119974,21705.84110377897
119975,96807.98137587981
119976,20461.26972080861
119977,146463.94019120611
119978,32728.779875195774
119979,54455.014145888876
119980,185027.07063999982
119981,59984.51995677351
119982,37389.94117239779
119983,148072.3531291951
119984,68132.85009784567
119985,48260.675660053195
119986,167848.27329763805
119987,40518.47105844651
119988,239022.52237152262
119989,18159.36133435092
119990,19211.765511972404
119991,22856.692304889984
119992,80787.17355370108
119993,42308.11880171075
119994,236576.32105276
119995,66990.86936006241
119996,95668.31336846799
119997,98682.22799327827
119998,28033.453871155616
119999,50087.808420585214
120000,35718.60121697016
120001,361124.22844248207
120002,28529.756718918725
120003,26307.205481879777
120004,56253.38018542526
120005,15201.002057569782
120006,305004.50122334337
120007,235089.33361110467
120008,37734.56352537504
120009,25317.315342820697
120010,108201.86826864045
120011,8526.752012113815
120012,37071.985183854005
120013,267251.1057676023
120014,20168.173103852125
120015,55106.469047307844
120016,113138.24038757643
120017,18613.750291614797
120018,67945.12487472012
120019,140429.6235051082
120020,23772.50341452378
120021,280098.97634981654
120022,117387.00546628915
120023,57923.008297218796
120024,39397.01396060429
120025,22581.391418866613
120026,54391.03624391407
120027,126729.02486000686
120028,277996.12646707566
120029,183918.2945674891
120030,213285.37789774564
120031,49281.879721987156
120032,67705.24512899734
120033,245093.25091809573
120034,35278.98529081379
120035,40305.74045548099
120036,86336.1787776273
120037,20472.61470013407
120038,20441.202390188737
120039,8582.589441844082
120040,20897.21591567598
120041,16444.035739901796
120042,179419.31692282145
120043,69758.0472428805
120044,355510.9412105863
120045,63234.01513115596
120046,21776.715501187067
120047,206933.58663275937
120048,182611.99763463857
120049,103677.6587401364
120050,35716.17295639767
120051,77902.09477736334
120052,16441.260483016795
120053,26121.147126481334
120054,32615.99921258279
120055,187996.29465190182
120056,19820.218524857326
120057,13518.163068129128
120058,17353.260164024447
120059,387761.7688635682
120060,81247.44795097763
120061,45702.12559596587
120062,74731.28058071413
120063,24307.789402876766
120064,65869.47532200532
120065,88545.76504690043
120066,35352.49413073182
120067,81379.37747972348
120068,453975.23918569635
120069,14344.242202047317
120070,16669.8097418574
120071,29948.415960922473
120072,316714.7992212338
120073,73398.24465922281
120074,108268.74116079345
120075,14467.944322739084
120076,127037.61165646874
120077,43499.387231058834
120078,164584.4810750081
120079,72845.34823848175
120080,59411.00281197397
120081,102276.67903208135
120082,149833.65776881773
120083,161180.5580766836
120084,139347.53627426992
120085,70096.60282397937
120086,17817.77817508304
120087,118471.90132864841
120088,86803.10327270665
120089,13549.544404398832
120090,146597.02352478314
120091,51999.032876635516
120092,41993.1658607361
120093,48402.76140170248
120094,275742.91911599727
120095,30674.347328563104
120096,44626.723079334406
120097,38602.3171546583
120098,23996.415778820367
120099,33403.57174078087
120100,62440.311385014975
120101,260936.3645395645
120102,104848.06055115063
120103,125225.43031966749
120104,61550.37580129408
120105,121763.08942487839
120106,66087.91316852934
120107,181176.7234396998
120108,45193.14214673248
120109,54998.01512135826
120110,16970.537176015525
120111,116141.83419311215
120112,37811.273367855436
120113,221041.99002606614
120114,108815.84898231168
120115,22634.116970734554
120116,31151.213162702486
120117,31721.014338506277
120118,128273.65174891951
120119,28631.218742871108
120120,24809.4899027738
120121,24094.491179651497
120122,14236.065022988343
120123,24204.82510076626
120124,57495.58581372387
120125,523197.75851717754
120126,47995.33073609162
120127,102234.50289055424
120128,17686.002939533355
120129,228855.77934046907
120130,114128.87596668013
120131,112235.99396547874
120132,33375.59886472268
120133,24154.155211963545
120134,171288.80476484707
120135,62597.94104780012
120136,39626.15469139883
120137,30701.640944416133
120138,73789.10145684803
120139,93792.63983053666
120140,17764.267194130774
120141,78180.67508297338
120142,13854.69711312918
120143,68326.54818354476
120144,37073.92641661508
120145,67482.46296289339
120146,35456.22447029791
120147,28498.937280048835
120148,38751.20196347463
120149,15682.795210350303
120150,24921.434833414314
120151,161086.05966646242
120152,187160.29378492018
120153,110244.94012247003
120154,99952.59640471479
120155,153156.45638972975
120156,71288.28377397539
120157,399192.2152268543
120158,58408.36027464688
120159,36706.453957126374
120160,46427.058722388625
120161,123794.3222628984
120162,363344.32296576747
120163,26984.573533624338
120164,110082.2822829822
120165,134273.72648922185
120166,602787.6218161379
120167,29905.50341145302
120168,159656.1490667935
120169,38313.69294684488
120170,42111.768117892585
120171,49511.893758249775
120172,15565.546795904525
120173,42696.67217008365
120174,76276.98668140863
120175,26403.54024935533
120176,118778.98115427607
120177,22332.855065226053
120178,165972.06784870994
120179,43772.390619256345
120180,317998.7452712059
120181,34505.78614747632
120182,45931.758637772786
120183,189260.5545592489
120184,295597.03804494365
120185,46549.422493540194
120186,92883.32107205119
120187,29925.007699100355
120188,184419.70578724018
120189,73050.2470071188
120190,34553.06286820455
120191,22289.21926495485
120192,184096.04787170416
120193,19634.70850620803
120194,84818.58484523412
120195,121967.09953665771
120196,173733.16981720104
120197,135261.4729690735
120198,26538.033554218728
120199,174778.75572055683
120200,135365.3256764559
120201,18399.76138088735
120202,54475.53421578379
120203,309073.47350941115
120204,32423.386310427
120205,53432.78779179332
120206,54441.52673456385
120207,195572.1730457308
120208,27572.16483916242
120209,178224.74272719756
120210,17306.833062095568
120211,21165.015939623336
120212,39351.71437422823
120213,86438.27273224201
120214,16257.162380780426
120215,169787.94222940935
120216,246857.67217321345
120217,19175.22837574598
120218,25527.582624474973
120219,11525.102537968876
120220,177151.767183816
120221,48983.344116058914
120222,65172.88104631606
120223,262705.8773676448
120224,201628.85562335173
120225,58440.87263992743
120226,52457.419673968194
120227,240454.75761574408
120228,63879.66585688494
120229,140492.1227682208
120230,43700.54595110066
120231,229728.0022632196
120232,17357.79549716363
120233,27829.007735364055
120234,24301.54196093794
120235,81872.635606148
120236,147104.5153562476
120237,40493.42082604793
120238,26378.812509477975
120239,285625.8329565843
120240,25862.47141530426
120241,209814.84742471372
120242,43343.78814062474
120243,100546.8138777866
120244,115173.33162403386
120245,47078.696248586144
120246,16158.021835304471
120247,13946.582008986952
120248,69180.74430340884
120249,231466.87001626936
120250,38229.268068116864
120251,56078.49683682698
120252,75781.30107142909
120253,74167.63121044022
120254,28065.227133824737
120255,34821.67560807969
120256,85237.10017012493
120257,29388.74980062795
120258,16403.792048040676
120259,35581.90688198461
120260,14768.887296301808
120261,48033.8778715637
120262,20484.677099114637
120263,115466.27849984725
120264,93755.06067494882
120265,80422.47688971063
120266,144305.43511140585
120267,38848.74691172565
120268,23835.34100170304
120269,233506.41798980234
120270,26910.380978069898
120271,30115.570221327747
120272,267831.6242614738
120273,16151.259244505454
120274,43793.28123674942
120275,43878.74246953582
120276,25336.563512601657
120277,23888.785579347896
120278,164573.92934690104
120279,93517.31244129366
120280,19037.327606547056
120281,83021.88798186985
120282,291303.2252651667
120283,13368.669093563243
120284,112205.13356598179
120285,64153.11597684526
120286,234618.0668695759
120287,22033.03704616209
120288,83997.28809626919
120289,40579.15896686017
120290,91744.18436935815
120291,72593.20042228233
120292,109381.90823912306
120293,65101.565261270094
120294,30404.721214662015
120295,25064.34398386409
120296,163280.46903625457
120297,135118.94697943397
120298,41379.738874137285
120299,286903.4997171789
120300,8634.373691563445
120301,79345.98990994605
120302,64841.52734669803
120303,53629.26237733432
120304,106371.23275731422
120305,73557.26899491245
120306,23361.616451860333
120307,218687.028723179
120308,20785.384118423397
120309,148279.61163010396
120310,169302.66474881634
120311,254326.2801541536
120312,56185.395543291204
120313,59524.23556021457
120314,34448.84513275161
120315,78646.58429642464
120316,168816.87652717158
120317,78518.2790225452
120318,59729.17817591735
120319,133697.9349471741
120320,57835.15889319409
120321,111918.29038366501
120322,209803.37589412858
120323,598849.8436901219
120324,42389.51699465315
120325,256333.38384055698
120326,51181.59995987482
120327,146644.32023484912
120328,204344.33259071864
120329,237856.13303401193
120330,17939.495637064007
120331,39894.2703095111
120332,26563.699788344966
120333,54661.46984185694
120334,41481.89667954466
120335,118235.62783861047
120336,27803.939687410348
120337,12865.141543308186
120338,18244.864396450852
120339,166520.15495774336
120340,621943.8248987221
120341,38182.551298031685
120342,55725.69552225197
120343,50586.71775192653
120344,73600.93103249974
120345,92777.87673691378
120346,18597.631371669755
120347,107487.65252199158
120348,22701.295612288442
120349,24983.303995650247
120350,174041.39403822608
120351,67664.24307321051
120352,60608.207034649924
120353,1191456.1595185946
120354,15367.536367181801
120355,26520.387910972473
120356,32801.52634261863
120357,12826.834302192547
120358,13660.023741870944
120359,153451.00914686403
120360,719712.7953383187
120361,299781.88888417557
120362,50218.80824559848
120363,191222.87508428088
120364,68905.92359351795
120365,12950.669293305597
120366,48774.24805453752
120367,54895.16127944233
120368,94423.72427950279
120369,37398.17798775787
120370,35447.83249273323
120371,138175.57046872145
120372,125125.33232756366
120373,20779.245836002778
120374,115982.39423560404
120375,329540.7919168348
120376,169932.56481701607
120377,313701.91896597715
120378,67681.38203002072
120379,23469.448521379178
120380,33963.87306646398
120381,44227.18766265047
120382,270692.2676759091
120383,18176.190126247424
120384,62898.47098902063
120385,33979.4415445648
120386,276289.0259673917
120387,41960.080258156464
120388,73547.63819497771
120389,13516.252284387168
120390,11987.108326229463
120391,84440.39359378137
120392,165791.814733194
120393,41121.66480778585
120394,55914.2376787108
120395,26567.59584009532
120396,241136.9644206927
120397,22439.918306388983
120398,34459.857822089805
120399,251444.8965301804
120400,115025.78906148052
120401,30183.508002730185
120402,20675.79540458601
120403,431694.17257502524
120404,65100.06678036666
120405,46288.52341989613
120406,24004.294982364045
120407,23102.643381777325
120408,418634.1108129843
120409,26887.600224722974
120410,103742.5827898662
120411,391677.8571668146
120412,94145.53786591953
120413,384699.9325777093
120414,119085.56264874694
120415,21717.532273587498
120416,33679.3492590637
120417,194641.2058880895
120418,27771.357041318526
120419,27608.92274210857
120420,60761.796428704954
120421,57978.66091205558
120422,84511.06417342066
120423,35780.9961947556
120424,118465.67291121479
120425,34782.29461152644
120426,18567.850441237577
120427,9038.90062924624
120428,62016.36722990784
120429,67633.22609248493
120430,158307.68190525172
120431,93223.534770025
120432,28869.32636269713
120433,89837.60088744287
120434,38766.193812810474
120435,160826.66980679054
120436,152272.27154040488
120437,75423.46404865853
120438,117727.10945152893
120439,33969.0423537771
120440,28659.781426327423
120441,30581.687046638996
120442,26274.023152521695
120443,24547.508217140727
120444,109931.98400497019
120445,62272.3455748267
120446,5380.104150466325
120447,30711.833457219313
120448,40319.447329308656
120449,213516.4135461195
120450,21147.47019826673
120451,159228.0213273536
120452,25080.0201705862
120453,54451.29545946688
120454,11031.7379531132
120455,26048.037575084527
120456,24095.93053975911
120457,72096.53620569353
120458,12947.794400508074
120459,308577.6734769917
120460,16518.48184042247
120461,67276.1389907447
120462,63649.91976508391
120463,117198.57431624891
120464,26289.937733755458
120465,42132.53734174067
120466,25248.940085864917
120467,21091.499323305747
120468,60762.878555167306
120469,35583.74950226253
120470,80088.11027652219
120471,119584.929057944
120472,289151.19456118264
120473,54091.89974950084
120474,74322.73640690497
120475,54619.40070982513
120476,82535.99780528269
120477,59419.82639686256
120478,39487.20673200293
120479,39317.350519856285
120480,43360.66169148104
120481,9679.055233170295
120482,29575.200373855027
120483,160112.2242091904
120484,32110.72728630751
120485,309840.4246233395
120486,39808.190387991475
120487,33437.39552916108
120488,12101.532568960813
120489,34990.931399765876
120490,125358.99720909566
120491,83983.04717476238
120492,78258.99097311926
120493,18611.620167737186
120494,20275.65362387795
120495,37406.212285035996
120496,48884.79229077506
120497,26069.121920145855
120498,149357.56056164065
120499,90737.84661385008
120500,24981.51073635267
120501,18996.07708134287
120502,236955.98876172752
120503,38122.17726636129
120504,294550.0656714994
120505,13855.484591443583
120506,140868.57341977765
120507,37615.47519445392
120508,144241.90017762216
120509,44970.06619621552
120510,61276.419107905516
120511,53743.25133877704
120512,19864.834845192436
120513,104141.76752555711
120514,95474.96986797222
120515,89439.33578779051
120516,60510.527993491494
120517,18408.7257282725
120518,116173.91275049307
120519,130154.92338309085
120520,29979.57467960198
120521,460570.55990119895
120522,35239.24378921141
120523,22923.229092636364
120524,76537.34375836626
120525,76772.8683972115
120526,140146.7148461438
120527,77781.92414005997
120528,230609.50227062296
120529,181249.9116677119
120530,32473.627970727146
120531,12540.169754709448
120532,225341.62750441616
120533,39738.0876587895
120534,35788.83663315263
120535,342541.0698097063
120536,24563.439274539596
120537,235420.89717667474
120538,59759.82891820543
120539,163922.3926372123
120540,138605.9469572312
120541,113386.59425876307
120542,39541.04009118472
120543,100469.59152242343
120544,44190.87614370482
120545,24469.827423401897
120546,93762.68071432444
120547,112433.72786519626
120548,22443.977883451855
120549,438285.8314972254
120550,74973.84938030536
120551,71394.87148081922
120552,14186.13840785237
120553,40464.158090308825
120554,215486.70113629228
120555,207406.43644387583
120556,79903.26341929089
120557,268423.81344352674
120558,128594.95745322763
120559,85247.93335986724
120560,367822.2553198307
120561,14773.826772687287
120562,35506.55041718979
120563,359562.10811778135
120564,15894.766137999057
120565,91487.77485744702
120566,345398.914347355
120567,30672.813128993253
120568,34780.99238451489
120569,28140.80588421953
120570,32117.28112162692
120571,262997.6705696111
120572,21302.10211052037
120573,19783.69456413302
120574,45797.99437924486
120575,160252.168623276
120576,54254.658474567244
120577,9988.904290708515
120578,34538.87603587414
120579,28972.72141358112
120580,34835.5946665674
120581,33782.359708400036
120582,28391.814462634713
120583,20390.464412769907
120584,48396.23849984362
120585,74484.104044817
120586,49450.9307013523
120587,86831.03637863649
120588,395183.3336766274
120589,69835.71112780215
120590,17843.284014280456
120591,83996.75020778418
120592,25282.520061796644
120593,21044.385208746575
120594,26683.410736318958
120595,174416.75334720145
120596,49770.54786278603
120597,14879.588135548474
120598,49086.52497705787
120599,16483.23805969223
120600,19076.240620004693
120601,36739.503560249956
120602,16229.653706141442
120603,50618.670092505155
120604,21265.4609038693
120605,216750.07076116465
120606,389181.90742795344
120607,66321.1826424613
120608,35353.63684617344
120609,254977.35337533298
120610,33466.83267339856
120611,60767.809014681865
120612,430299.3574954871
120613,71956.68687788799
120614,33742.89204822069
120615,93519.97881469838
120616,77275.96245303213
120617,208652.06992621263
120618,22638.575663016432
120619,87944.18553069382
120620,41636.96045569301
120621,7886.170065919874
120622,28653.744705335477
120623,358662.4571604049
120624,45846.981679908684
120625,26190.031111544664
120626,21381.06060717886
120627,63081.681356145884
120628,79481.3429115742
120629,365582.55334745033
120630,32658.97677463062
120631,61787.13095511151
120632,9442.483806226053
120633,361840.5182592898
120634,82728.72904268627
120635,234119.94190930837
120636,70138.2391686978
120637,234938.0241820874
120638,173242.86429248977
120639,73194.05150964545
120640,236095.39791051182
120641,24755.078805867743
120642,30070.56842216858
120643,181940.4003205832
120644,22795.54737356716
120645,19330.977538652
120646,45105.24030923213
120647,150071.39572617045
120648,196753.0899628448
120649,58534.180668085464
120650,65612.12164818868
120651,59016.17760766325
120652,33705.38887694884
120653,25518.0911222692
120654,99548.83739903598
120655,137111.96596999135
120656,15964.8766695042
120657,51462.67984099133
120658,405017.6788679791
120659,354596.805779402
120660,61519.796298699206
120661,100838.19388421954
120662,30541.612751957793
120663,176391.7751918727
120664,63963.348060646254
120665,74082.34745080632
120666,51543.371703040655
120667,101929.49120982912
120668,47714.175389093965
120669,130826.50132227043
120670,56124.70924179313
120671,82746.41371063632
120672,204412.17229739728
120673,45381.39842728021
120674,54346.07557262285
120675,24136.767302859247
120676,63898.947858988
120677,116572.5258837619
120678,50872.82992687229
120679,46466.64062797767
120680,188923.85323911154
120681,55823.72382142486
120682,26534.599661854263
120683,165494.31801806643
120684,205628.51133656868
120685,29759.679671906437
120686,15163.81875090235
120687,46524.97641826542
120688,313805.3420014845
120689,68798.6407527605
120690,55753.57655205267
120691,53277.45337934769
120692,22376.778020467216
120693,13321.542348142815
120694,22898.772542107276
120695,91937.50180304675
120696,81857.24147051707
120697,26298.233039280924
120698,25538.847003409617
120699,134867.33363181457
120700,44082.85183506715
120701,12521.163272350837
120702,69968.34818042541
120703,64714.62369106677
120704,13319.650574820947
120705,18994.2974011681
120706,33187.14362061967
120707,188475.4822551628
120708,28960.315468809033
120709,272886.36314520135
120710,221124.69726083003
120711,33416.42041164983
120712,20094.720594434715
120713,37883.38090478137
120714,26053.25269246063
120715,24336.724298596197
120716,42658.365443680785
120717,21977.623471344577
120718,188284.4102458987
120719,122655.41295814223
120720,16217.196582816207
120721,32685.81123545007
120722,24501.04152865393
120723,202940.4484183524
120724,241020.5717317916
120725,170700.5005881834
120726,54112.52832486316
120727,25753.631729826564
120728,65028.148102847925
120729,14676.849178893826
120730,125971.34747659962
120731,57741.858999096024
120732,179711.9002323591
120733,84859.39395146827
120734,220941.54962232272
120735,27549.07109672136
120736,64578.84716152969
120737,17429.07063088005
120738,25225.60992857943
120739,333371.2892068032
120740,50890.44785584934
120741,71098.62777994349
120742,58582.07803526812
120743,21050.017136234834
120744,254993.8360700385
120745,47931.79012185932
120746,71026.99221643759
120747,58965.63109702733
120748,23390.79944109812
120749,76743.56004041499
120750,206714.8725986296
120751,687477.052312072
120752,145333.75285805346
120753,192503.61924112326
120754,26829.858926874687
120755,18341.06488745167
120756,123963.64514517359
120757,16514.729078369048
120758,19019.901358072104
120759,102921.73504546405
120760,98465.93719899838
120761,85089.57121811793
120762,175992.5347565191
120763,12557.983736415617
120764,159404.7066451471
120765,220313.6305967932
120766,21179.301147467155
120767,250763.5324525917
120768,26725.00090133366
120769,121046.5615186464
120770,198254.15752253507
120771,70337.62999340892
120772,72679.74664015911
120773,61515.04986681718
120774,31492.999672348386
120775,19777.94435252891
120776,56664.735111706694
120777,30743.427413317673
120778,354443.75688991
120779,19713.500464448647
120780,20102.622733043107
120781,41996.168882131155
120782,85646.80482239251
120783,41078.622495764204
120784,107014.2940282376
120785,32575.43667311432
120786,53902.946041401345
120787,18115.939824304936
120788,61101.83863686738
120789,55178.44861126583
120790,31289.728628658504
120791,41284.440539400995
120792,33604.62734015822
120793,116368.28927443383
120794,48606.20076681921
120795,190882.36746560753
120796,19261.60319281225
120797,24753.841919229577
120798,15170.704592426657
120799,48658.35204588459
120800,100874.39759323541
120801,37839.12719932549
120802,65711.30742884902
120803,48301.86539180014
120804,44230.15151464417
120805,40952.85152410218
120806,79532.15106007695
120807,25735.64383578742
120808,81887.37430951596
120809,108458.11925952681
120810,46537.3479669127
120811,133271.8752486516
120812,23073.725013068906
120813,12599.587848920572
120814,141140.6230725189
120815,268008.5811149097
120816,72948.00674549484
120817,34078.380626198224
120818,101073.57510224849
120819,473620.0721321332
120820,18274.45186463678
120821,28562.513976106726
120822,29458.130759885295
120823,272065.68924432714
120824,73635.88619577879
120825,18601.65942181959
120826,110415.45071817777
120827,104854.56210003259
120828,50763.59987020812
120829,17705.867265238634
120830,211762.7704670169
120831,425696.2411798992
120832,216505.42132464927
120833,67555.82356518923
120834,202042.1392316207
120835,18802.72673276471
120836,31352.27367279172
120837,69097.73823736796
120838,33336.97707249828
120839,84230.03927538767
120840,17685.356815993833
120841,124786.25874876147
120842,41567.25172909744
120843,144043.07471350714
120844,403909.0847810649
120845,22275.257483189736
120846,76129.20485948029
120847,272560.58246073924
120848,140500.55964533295
120849,39859.18347567736
120850,746284.8970720707
120851,16527.94625450959
120852,28589.886490725767
120853,43841.55652453213
120854,22098.392464930323
120855,17586.38403910446
120856,9242.648379551849
120857,173401.66903755907
120858,279604.68834535754
120859,53030.42618051743
120860,69392.96957615783
120861,70859.14203010702
120862,204081.18202705454
120863,19346.8954961262
120864,16778.160824543276
120865,11528.025942010088
120866,308130.5710015992
120867,16322.35816562958
120868,35292.95247873478
120869,31589.9072941673
120870,43687.77115658814
120871,9970.692986327824
120872,108160.80800455483
120873,26752.04301415958
120874,64989.01343999515
120875,38126.678213556734
120876,101532.25935681524
120877,20445.950886803745
120878,95712.93035067499
120879,107350.73557678514
120880,52961.54029663236
120881,32545.26788204033
120882,49832.03926595427
120883,17157.628303962774
120884,87448.3014671296
120885,57569.68262208716
120886,8515.01071507484
120887,443926.7187582635
120888,85973.54833209995
120889,459721.58468372177
120890,177896.93493925442
120891,82021.29221327993
120892,52428.30925036259
120893,22142.801176154826
120894,198302.58344901027
120895,222542.51368402125
120896,69920.75532636905
120897,61683.89762013755
120898,147207.35979070593
120899,415616.8443979083
120900,102013.81723568845
120901,42448.124222812956
120902,39821.91673643846
120903,129698.44210649
120904,27973.03147615947
120905,427669.8569213395
120906,118907.39105293236
120907,38132.798805535735
120908,245750.4170584777
120909,499585.9704620409
120910,58050.782523983755
120911,64459.006626629984
120912,19179.3947581733
120913,44780.710448006495
120914,26020.444571470798
120915,260856.7959755626
120916,238951.5918277294
120917,42493.342724750386
120918,23457.335537360173
120919,29819.784100394383
120920,34099.99738804863
120921,24867.927952842714
120922,28347.31100299342
120923,18704.20292540323
120924,114268.27412958367
120925,168644.9463116417
120926,278662.2898882625
120927,272544.22644152655
120928,98053.9202680106
120929,56864.8410700333
120930,8622.498508502504
120931,10921.050501331714
120932,27574.016412213983
120933,284031.61096148775
120934,237224.09511921066
120935,156594.86543142656
120936,49119.06564246488
120937,11945.918617445845
120938,55632.81573653806
120939,17037.99816529864
120940,31754.460375360875
120941,64935.90518342877
120942,20072.301273854813
120943,95944.69338287048
120944,105149.5768280664
120945,139485.5274386169
120946,12283.394494787135
120947,24960.698826092612
120948,133050.02384259363
120949,53467.06384434173
120950,253841.63314488757
120951,167144.56544505735
120952,353537.21654003416
120953,20040.927807359505
120954,30280.98817172466
120955,21356.280080594603
120956,256898.2544382267
120957,27034.54375854553
120958,238627.7719835948
120959,180978.43610830576
120960,26747.45631651954
120961,73459.43161845948
120962,119181.95774610233
120963,353643.6408376725
120964,23525.46530038754
120965,72462.26927045528
120966,40566.55828449451
120967,25322.407583372475
120968,25485.41816316691
120969,96575.52657303952
120970,36687.43773892363
120971,24709.99195558518
120972,67109.07778621219
120973,31460.9758855169
120974,68003.922129343
120975,214097.58782918105
120976,93173.64179658788
120977,193466.2916019593
120978,36207.16577358274
120979,220733.79317808046
120980,32174.549250997232
120981,83341.6489446848
120982,43419.42689846971
120983,21064.994142723284
120984,48412.03789764356
120985,28251.07936582055
120986,146446.84157725598
120987,37764.394410711546
120988,20978.156120557258
120989,52791.57848059395
120990,97850.73381233367
120991,109105.55910032679
120992,17966.152660235424
120993,80123.74337462167
120994,37187.76706158029
120995,124165.70328476785
120996,111637.66335300173
120997,36710.58541974895
120998,288942.9399410792
120999,259432.68452903442
121000,230453.26687872916
121001,261510.36222801654
121002,135408.9506588165
121003,18900.667826984292
121004,468684.72053421044
121005,637024.0857250609
121006,36737.64302727375
121007,20468.664217088426
121008,17532.671052706683
121009,58225.09477345893
121010,131033.45987614212
121011,458585.7408166268
121012,116855.49850009597
121013,10929.513673989692
121014,40670.354104626065
121015,28305.716073789754
121016,56634.243806460014
121017,142134.6160285123
121018,19676.248992156037
121019,43372.74708841567
121020,86117.01237483788
121021,132056.33169907302
121022,75727.69389248667
121023,237328.39598000993
121024,42380.9955487067
121025,307129.81903672696
121026,34104.04582435574
121027,122336.73644811987
121028,44825.07835675691
121029,42352.70400744477
121030,9893.517721124832
121031,393369.93310153065
121032,204226.79266779462
121033,77663.20780660718
121034,59031.424826335446
121035,16926.394326292477
121036,55166.75600327515
121037,31420.39855065022
121038,65366.611381992334
121039,54543.11068219681
121040,326561.90685826354
121041,175532.7514012556
121042,266927.8943222008
121043,12197.135275253233
121044,60340.002001445966
121045,29989.28557186663
121046,60081.13672147652
121047,21101.87077960658
121048,30862.67394044951
121049,8602.126184430383
121050,52614.82814368536
121051,54389.824114968425
121052,535767.9015574658
121053,30800.966906506637
121054,22476.930843887796
121055,72898.49999910306
121056,12678.035667223776
121057,164011.79476126138
121058,51332.271183390316
121059,109883.46390705273
121060,378313.4347299844
121061,24402.354092480142
121062,18847.712917520417
121063,23658.78890278832
121064,16726.350142984636
121065,69812.7922702732
121066,27089.19773226657
121067,124506.15445076281
121068,46835.30804782946
121069,24976.56205863774
121070,15161.272664539894
121071,9142.22679855022
121072,176119.16060658876
121073,22326.522900375574
121074,29752.61025876172
121075,151123.96817013278
121076,273538.05795722717
121077,33410.34270492166
121078,89399.03333044409
121079,67474.78153688098
121080,165986.9512158014
121081,32120.129441495093
121082,48510.94399426451
121083,38172.90943512997
121084,65322.57164492612
121085,124140.30534727487
121086,222202.46380402133
121087,176285.77416297072
121088,9719.717032464934
121089,214158.08300744815
121090,119413.27805715188
121091,37393.61202314322
121092,183909.57823541656
121093,42396.499876870395
121094,15908.286299095169
121095,60593.897600894874
121096,47334.47862961835
121097,282702.30118312594
121098,20786.205663354285
121099,361005.87158145255
121100,32390.598256329453
121101,20322.0140438318
121102,120715.7921954003
121103,50355.8950472957
121104,35210.89508625351
121105,190052.40886369388
121106,15460.322462438911
121107,21689.4479235508
121108,30448.821471769857
121109,165540.02417030995
121110,91953.02487204614
121111,268579.9564957379
121112,7167.766625535183
121113,52425.75661662371
121114,35126.04932298536
121115,19998.34601361655
121116,99719.7769046069
121117,400577.85353031993
121118,35478.4059634586
121119,37195.18686048826
121120,67403.53533811784
121121,242077.28984962756
121122,19170.319151481166
121123,53709.33653765093
121124,13977.249159152188
121125,67802.52279145793
